title,year,citationCount,top_conf_citations,top_journal_citations,paperId,notes,citations_2014,citations_2015,citations_2016,citations_2017,citations_2018,citations_2019,citations_2020,citations_2021,citations_2022,citations_2023,citations_2024,ai_category
BLOOM+1: Adding Language Support toBLOOMfor Zero-Shot Prompting,2023,104,33,0,34c2939d3147946b2ac218e7857e1bc4c8902679,,0,0,0,0,0,0,0,0,0,28,42,自然语言处理
Logic-driven Indirect Supervision: An Application to Crisis Counseling,2023,2,1,0,7a6543a38d1360f786d5c7d5f28ae58ef04df77c,,0,0,0,0,0,0,0,0,0,0,1,自然语言处理
Grounding Characters and Places in Narrative Text,2023,11,3,2,03ae0ed616735df1021c929d1d4e08c6d476dce5,,0,0,0,0,0,0,0,0,0,1,4,自然语言处理
From Pretraining Data to Language Models to Downstream Tasks: Tracking the Trails of Political Biases Leading to UnfairNLPModels,2023,318,96,11,5471114e37448bea2457b74894b1ecb92bbcfdf6,,0,0,0,0,0,0,0,0,0,45,146,模型可解释性、公平性、应用系统等
Contrastive Novelty-Augmented Learning: Anticipating Outliers with Large Language Models,2023,2,0,0,fed7e4a0e8c798777f3f1613be62a2dfb776b462,,0,0,0,0,0,0,0,0,0,0,1,自然语言处理
Question-Answering in a Low-resourced Language: Benchmark Dataset and Models forTigrinya,2023,15,4,0,e31d1760358d8dcb162a952a7489ea199af79fd5,,0,0,0,0,0,0,0,0,0,0,6,自然语言处理
ESCOXLM-R: Multilingual Taxonomy-driven Pre-training for the Job Market Domain,2023,25,2,0,c07618042c9ad4ae4b296cc307f21d6b28d3dcdd,,0,0,0,0,0,0,0,0,0,3,8,自然语言处理
MultiCapCLIP: Auto-Encoding Prompts for Zero-Shot Multilingual Visual Captioning,2023,18,8,0,19d39f8393754fc8d93b6f277ab80b49ba8f2a29,,0,0,0,0,0,0,0,0,0,3,8,多模态学习
Transfer and Active Learning for Dissonance Detection: Addressing the Rare-Class Challenge,2023,6,2,0,5f20fbe331599618a42fe3fffbc05a01178325dd,,0,0,0,0,0,0,0,0,0,1,1,机器学习（含深度学习）
In-sample Curriculum Learning by Sequence Completion for Natural Language Generation,2023,5,1,0,60a5aa08195bbd5082bc01e68db045e775c146df,,0,0,0,0,0,0,0,0,0,1,2,自然语言处理
Product Question Answering inE-Commerce: A Survey,2023,18,10,0,f56234e344e53cbc32b8d3c6693ecdfcfb9b8e06,,0,0,0,0,0,0,0,0,0,5,11,自然语言处理
Towards Domain-Agnostic and Domain-Adaptive Dementia Detection from Spoken Language,2023,9,3,0,bbc32621d343194c4e29c72a9af3c36d342c0164,,0,0,0,0,0,0,0,0,0,0,4,自然语言处理
Generalizing Backpropagation for Gradient-Based Interpretability,2023,8,3,0,8c5f33fcb730a6b36c0e2b44cef26d4b8062c7b2,,0,0,0,0,0,0,0,0,0,1,4,模型可解释性、公平性、应用系统等
Generic Temporal Reasoning with Differential Analysis and Explanation,2023,23,14,0,649dfa75f6a8ab4c4180e0a2e0be577c49000b70,,0,0,0,0,0,0,0,0,1,7,8,基础 AI 理论
Model-Based Simulation for Optimising Smart Reply,2023,1,0,0,0dadcbfc9b8d5d8b36ec8b98bf69ffe677ae5a79,,0,0,0,0,0,0,0,0,0,1,0,自然语言处理
Beyond Contrastive Learning: A Variational Generative Model for Multilingual Retrieval,2023,6,5,0,225caf6f074498f0a76f35ffe43e8baa60fdac7c,,0,0,0,0,0,0,0,0,0,2,4,多模态学习
Trigger Warning Assignment as a Multi-Label Document Classification Problem,2023,17,1,1,8f5ed2e7c7a39d11bac0dd59c3f34e5e396ae7b1,,0,0,0,0,0,0,0,0,0,6,7,自然语言处理
WhitenedCSE: Whitening-based Contrastive Learning of Sentence Embeddings,2023,30,11,1,199f2294ddb8edb0ab4be65ad40389912472bebe,,0,0,0,0,0,0,0,0,0,6,11,表示学习与优化方法
"Federated Learning for Semantic Parsing: Task Formulation, Evaluation Setup, New Algorithms",2023,8,4,1,8bea7264d331e769b58541ab2e6478ffbb8f040d,,0,0,0,0,0,0,0,0,0,1,3,自然语言处理
Causality-Guided Multi-Memory Interaction Network for Multivariate Stock Price Movement Prediction,2023,26,5,2,259252c0b67c814aac883db86aca4a49e61fdc4c,,0,0,0,0,0,0,0,0,0,0,7,多模态学习
A Simple and Flexible Modeling for Mental Disorder Detection by Learning from Clinical Questionnaires,2023,7,4,0,7f340e1797c1632f29abbcd76c7329c150bb901b,,0,0,0,0,0,0,0,0,0,0,4,机器学习（含深度学习）
Downstream Datasets Make Surprisingly Good Pretraining Corpora,2023,37,7,0,fd80177fc93c87058840b3868713ee002bd9ab98,,0,0,0,0,0,0,0,0,6,14,8,表示学习与优化方法
Towards Open-World Product Attribute Mining: A Lightly-Supervised Approach,2023,9,6,0,41a34a072ef7a9dc0a08be32798df2e463caf7ce,,0,0,0,0,0,0,0,0,0,0,5,自然语言处理
XDailyDialog: A Multilingual Parallel Dialogue Corpus,2023,14,2,0,1902bef05d96da1208b5a62dc98230ee3c5e83de,,0,0,0,0,0,0,0,0,0,2,3,自然语言处理
Bidirectional Generative Framework for Cross-domain Aspect-based Sentiment Analysis,2023,20,4,2,d2ca2f00410f5f76b9520956fbcf10c688b66a03,,0,0,0,0,0,0,0,0,0,1,11,自然语言处理
Contrastive Decoding: Open-ended Text Generation as Optimization,2023,493,177,3,88b62496cbc52072bfa8f4b29d172b0477b701bc,,0,0,0,0,0,0,0,0,8,75,196,自然语言处理
Resolving Indirect Referring Expressions for Entity Selection,2023,2,2,0,163ba7cf6cc0de2fe6ca007ea3dde02d5818c952,,0,0,0,0,0,0,0,0,0,0,2,自然语言处理
Accelerating Transformer Inference for Translation via Parallel Decoding,2023,112,41,0,3556722b4703a21abafd2f9388743202943f4503,,0,0,0,0,0,0,0,0,1,11,52,自然语言处理
Hard Sample Aware Prompt-Tuning,2023,4,1,1,4acba4215a22be3a56c879cc33e8f974ba64d449,,0,0,0,0,0,0,0,0,0,0,1,自然语言处理
Transforming Visual Scene Graphs to Image Captions,2023,24,2,0,a8d559a4f4ac9da3e6bc308df02c5928f20d57d1,,0,0,0,0,0,0,0,0,0,2,12,计算机视觉
Hybrid Transducer and Attention based Encoder-Decoder Modeling for Speech-to-Text Tasks,2023,26,16,0,82e0cae01a57fd1d18f80dffd6367f85a4c92536,,0,0,0,0,0,0,0,0,1,3,12,自然语言处理
Improving Domain Generalization for Prompt-Aware Essay Scoring via Disentangled Representation Learning,2023,29,8,1,3571b9e2ed59c9546590d4afbcf612c9392c5152,,0,0,0,0,0,0,0,0,0,0,14,自然语言处理
PromptNER: Prompt Locating and Typing for Named Entity Recognition,2023,51,8,4,bd2c32285e8ad5b6e322391cca5d475de4f84169,,0,0,0,0,0,0,0,1,1,3,15,自然语言处理
Hints on the data for language modeling of synthetic languages with transformers,2023,8,5,0,5b0c0d181f31acebf2442e7b7c7af27f3f6a5f4a,,0,0,0,0,0,0,0,0,0,0,4,自然语言处理
Neural Machine Translation Methods for Translating Text to Sign Language Glosses,2023,26,6,0,065f19a17ac5a6d7fe91d0f0b5ad2de7193856d5,,0,0,0,0,0,0,0,0,0,0,19,自然语言处理
Revisiting Event Argument Extraction: CanEAEModels Learn Better When Being Aware of Event Co-occurrences?,2023,37,10,3,6955db565987f59e48bfb69b42a3c0037d3391d7,,0,0,0,0,0,0,0,0,0,4,19,自然语言处理
Large-scale Lifelong Learning of In-context Instructions and How to Tackle It,2023,24,9,0,85a5c0bb6660990c7b5e348c165c552c1d4a2c2a,,0,0,0,0,0,0,0,0,0,1,11,机器学习（含深度学习）
Controllable Text Generation via Probability Density Estimation in the Latent Space,2023,26,9,1,3eb37f8318abcc56912931205a4f4c85920ff87a,,0,0,0,0,0,0,0,0,1,5,12,自然语言处理
Learning Latent Relations for Temporal Knowledge Graph Reasoning,2023,28,9,1,90f9022c15b0f47882452dc3c7cf48cc7bf59a79,,0,0,0,0,0,0,0,0,0,1,11,表示学习与优化方法
DT-Solver: Automated Theorem Proving with Dynamic-Tree Sampling Guided by Proof-level Value Function,2023,55,15,0,a230273e0f9f43c3fefb11b191b4e23ae21aec3e,,0,0,0,0,0,0,0,0,0,6,22,强化学习与智能决策
Unsupervised Selective Rationalization with Noise Injection,2023,5,1,0,e445fadb7db3631c33ebed4bf013bca636b2edea,,0,0,0,0,0,0,0,0,0,0,0,模型可解释性、公平性、应用系统等
Understanding In-Context Learning via Supportive Pretraining Data,2023,46,15,1,36f7bc27c9a37eb337c35df4ae86f148e13d4e9a,,0,0,0,0,0,0,0,0,0,7,24,自然语言处理
ETHICIST: Targeted Training Data Extraction Through Loss Smoothed Soft Prompting and Calibrated Confidence Estimation,2023,44,12,1,97010556749971d3e54039edb26fd47c713a735c,,0,0,0,0,0,0,0,0,0,8,23,模型可解释性、公平性、应用系统等
Effective Contrastive Weighting for Dense Query Expansion,2023,4,1,0,24fcd29e28a27efb06647ae42a64e50c11d49840,,0,0,0,0,0,0,0,0,0,1,1,表示学习与优化方法
Improving the Detection of Multilingual Online Attacks with Rich Social Media Data fromSingapore,2023,13,4,1,a2eb0453f64f4ea97ffc0ba4dde53888762b768d,,0,0,0,0,0,0,0,0,0,0,6,自然语言处理
MatCha: Enhancing Visual Language Pretraining with Math Reasoning and Chart Derendering,2023,127,37,0,95e184e2668ad49b5ea7c1c185727ef2d2c30de6,,0,0,0,0,0,0,0,0,1,26,48,多模态学习
Is Fine-tuning Needed? Pre-trained Language Models Are Near Perfect for Out-of-Domain Detection,2023,40,9,0,7d5dfe1a97d7c3b071518d518dd73a8168a4556f,,0,0,0,0,0,0,0,1,0,9,21,自然语言处理
UniSumm andSummZoo: Unified Model and Diverse Benchmark for Few-Shot Summarization,2023,21,9,0,732fbf857fb46cbafb19eba691cded67be43143d,,0,0,0,0,0,0,0,0,0,6,10,自然语言处理
AnAMR-based Link Prediction Approach for Document-level Event Argument Extraction,2023,34,11,3,a865a9d76f6e84b5b5cc87676e328ffd8ccdd3d7,,0,0,0,0,0,0,0,0,0,1,21,自然语言处理
PuMer: Pruning and Merging Tokens for Efficient Vision Language Models,2023,49,11,1,0ba0e73ba636b3f93d2e5e39d8f93a40bbbe555a,,0,0,0,0,0,0,0,0,0,2,15,多模态学习
Gloss-Free End-to-End Sign Language Translation,2023,34,10,0,108c9f268b3a89d2570901b7997b683c8cbbe192,,0,0,0,0,0,0,0,0,0,3,15,自然语言处理
TAGPRIME: A Unified Framework for Relational Structure Extraction,2023,17,7,0,dc75bfd795308f2ec97a218952952690a1eb449d,,0,0,0,0,0,0,0,0,0,4,5,自然语言处理
Model-Generated Pretraining Signals Improves Zero-Shot Generalization of Text-to-Text Transformers,2023,2,1,0,38aaf8a29df6deeff0bf64cc835d242a25b10337,,0,0,0,0,0,0,0,0,0,1,1,自然语言处理
A Crosslingual Investigation of Conceptualization in 1335 Languages,2023,15,7,0,30dbee07e832a77c17e24a14f12ad4485bd9a9dc,,0,0,0,0,0,0,0,0,0,6,6,自然语言处理
Exploring and Verbalizing Academic Ideas by Concept Co-occurrence,2023,12,2,0,13bfdd6d1b2cf7222b4ea8bf1b99aefa7243cf53,,0,0,0,0,0,0,0,0,0,3,4,自然语言处理
mCLIP: MultilingualCLIPvia Cross-lingual Transfer,2023,38,12,0,309ca307b121e35e6b790d93efcba236b916709d,,0,0,0,0,0,0,0,1,0,1,15,多模态学习
Distantly Supervised Course Concept Extraction inMOOCs with Academic Discipline,2023,9,1,1,c0f9a638cba62be26ab0a5836bc8d2bb7c57734b,,0,0,0,0,0,0,0,0,0,1,3,自然语言处理
Extrinsic Evaluation of Machine Translation Metrics,2023,22,7,0,32df1618623eeb9d14cc4f67e28b2f714e93f93f,,0,0,0,0,0,0,0,0,0,9,8,自然语言处理
A Cross-Modality Context Fusion and Semantic Refinement Network for Emotion Recognition in Conversation,2023,39,4,1,497e432e1673fe8020fbb4a78ebc2aacb6b407a9,,0,0,0,0,0,0,0,0,1,1,14,多模态学习
The Elephant in the Room: Analyzing the Presence of Big Tech in Natural Language Processing Research,2023,36,10,1,587ffdfd7229e8e0dbc5250b44df5fad6251f6ad,,0,0,0,0,0,0,0,0,0,12,15,自然语言处理
VLN-Trans: Translator for the Vision and Language Navigation Agent,2023,22,8,0,82890c8e1c32c4864e64d6c64730200c096b9837,,0,0,0,0,0,0,0,0,0,1,12,多模态学习
Bridging the Gap between Decision and Logits in Decision-based Knowledge Distillation for Pre-trained Language Models,2023,3,1,0,b1fb57c82a703cb68906ecbbeb732ac7d98fcc36,,0,0,0,0,0,0,0,0,0,0,2,自然语言处理
Continual Contrastive Finetuning Improves Low-Resource Relation Extraction,2023,12,2,0,634e8a148fbe96cd611c09bdddc85de4bdd8a52d,,0,0,0,0,0,0,0,0,1,1,2,自然语言处理
KGA: A General Machine Unlearning Framework Based on Knowledge Gap Alignment,2023,95,28,1,cf8f4e762e0758f4f648eafc16c74f7a72a9a13c,,0,0,0,0,0,0,0,0,1,7,50,模型可解释性、公平性、应用系统等
UniCoRN: Unified Cognitive SignalReconstructioNbridging cognitive signals and human language,2023,29,6,1,ec95d893105707da8dce01ad28a1f5136aabfdd1,,0,0,0,0,0,0,0,0,0,4,12,自然语言处理
Shrinking Embeddings for Hyper-Relational Knowledge Graphs,2023,25,6,0,050418c81ceb713f897dbe49a4e5cddf8ae8d84d,,0,0,0,0,0,0,0,0,0,4,10,表示学习与优化方法
CTC-based Non-autoregressive Speech Translation,2023,13,7,0,e4d382633a0a759f9308c10ac51bc179f7144c3f,,0,0,0,0,0,0,0,0,0,3,8,自然语言处理
Attention as a Guide for Simultaneous Speech Translation,2023,38,19,0,28559ef65ee3b563a8b9eafa84d84246ff168a31,,0,0,0,0,0,0,0,0,0,4,24,自然语言处理
On Complementarity Objectives for Hybrid Retrieval,2023,8,0,0,d0f204a05347db756346b60604f1d5c016b23835,,0,0,0,0,0,0,0,0,0,0,3,表示学习与优化方法
C-STANCE: A Large Dataset forChinese Zero-Shot Stance Detection,2023,23,6,0,dcfc75c80b1c2038e452b5c4f2ae8ba2a146ea66,,0,0,0,0,0,0,0,0,0,2,12,自然语言处理
PaCE: Unified Multi-modal Dialogue Pre-training with Progressive and Compositional Experts,2023,23,9,0,d7fb8ecc2cf19687d5a56b93c19e0669961e7791,,0,0,0,0,0,0,0,0,0,6,13,多模态学习
MVP-Tuning: Multi-View Knowledge Retrieval with Prompt Tuning for Commonsense Reasoning,2023,32,8,1,a374f0dc81459cc88cc48f6cf41edcd8e329e7ea,,0,0,0,0,0,0,0,0,0,6,14,自然语言处理
PEIT: Bridging the Modality Gap with Pre-trained Models for End-to-End Image Translation,2023,27,11,1,0d47f107827c9f38142c0365c67e1a156ae421ab,,0,0,0,0,0,0,0,0,0,0,10,计算机视觉
Topic-Guided Sampling For Data-Efficient Multi-Domain Stance Detection,2023,15,3,1,4a23806209461066bda1f3af077ad64d945786c2,,0,0,0,0,0,0,0,0,1,2,4,自然语言处理
Self-Instruct: Aligning Language Models with Self-Generated Instructions,2023,2747,879,30,e65b346d442e9962a4276dc1c1af2956d9d5f1eb,,0,0,0,0,0,0,0,0,7,730,1087,自然语言处理
Disentangled Phonetic Representation forChinese Spelling Correction,2023,26,10,2,4d5f2b43c96b9d06001b68ed8984b7b4e93b76bb,,0,0,0,0,0,0,0,0,1,1,11,自然语言处理
Dissecting Transformer Length Extrapolation via the Lens of Receptive Field Analysis,2023,48,19,0,5735e49e501c8e51e9be4079592e46e047747b03,,0,0,0,0,0,0,0,0,0,14,21,基础 AI 理论
CHBias: Bias Evaluation and Mitigation ofChinese Conversational Language Models,2023,31,7,0,839cc546b58968e2a8cb968337fb2e3a279e2b00,,0,0,0,0,0,0,0,0,0,5,13,模型可解释性、公平性、应用系统等
Uncovering and Categorizing Social Biases in Text-to-SQL,2023,8,2,1,65b364176ba10404411facfee765869d35e16517,,0,0,0,0,0,0,0,0,0,2,4,自然语言处理
On the Compositional Generalization in Versatile Open-domain Dialogue,2023,0,0,0,7576ac724204ad9f11970044fe2d12657340476f,,0,0,0,0,0,0,0,0,0,0,0,自然语言处理
What is the Real Intention behind this Question? Dataset Collection and Intention Classification,2023,9,3,0,87160fd5ad7dc038b2062839a0921f9340d57c4d,,0,0,0,0,0,0,0,0,0,2,3,自然语言处理
Conjunct Resolution in the Face of Verbal Omissions,2023,0,0,0,3b4b31f3541b3f334edf3685c17acee564f703d1,,0,0,0,0,0,0,0,0,0,0,0,自然语言处理
"Training Models to Generate, Recognize, and Reframe Unhelpful Thoughts",2023,29,11,0,6697e7e490fb69385c9404a96e5f6ea523fca9b0,,0,0,0,0,0,0,0,0,0,2,10,自然语言处理
Learning In-context Learning for Named Entity Recognition,2023,27,4,3,a7a2161a25f3e4e1eaadcce8e63242211d8fcdb7,,0,0,0,0,1,0,0,0,1,5,7,自然语言处理
Holistic Prediction on a Time-Evolving Attributed Graph,2023,2,0,0,c1065a7083f5a675efdc2f4276e437fa437c0ce0,,0,0,0,0,0,0,0,0,0,0,1,表示学习与优化方法
Modeling Instance Interactions for Joint Information Extraction with Neural High-Order Conditional Random Field,2023,2,0,0,7946aadcbf1cb9e81304e448a392d99713841f86,,0,0,0,0,0,0,0,0,0,0,1,自然语言处理
Measuring Consistency in Text-based Financial Forecasting Models,2023,4,0,0,fad03a833345b38323d97ee4818d341d6ba4fbdf,,0,0,0,0,0,0,0,0,0,1,2,模型可解释性、公平性、应用系统等
Optimal Transport for Unsupervised Hallucination Detection in Neural Machine Translation,2023,11,5,0,f08681d14de367ba142f09e90ca1164acc7248dc,,0,0,0,0,0,0,0,0,0,7,2,自然语言处理
RankCSE: Unsupervised Sentence Representations Learning via Learning to Rank,2023,48,23,2,a6f7a120f3bdbabe97f8563ce25bfef3fa652400,,0,0,0,0,0,0,0,0,0,9,21,表示学习与优化方法
Entailment as Robust Self-Learner,2023,3,2,0,4f2dfe2c224ff00a5ff6f0a852ffedb8d1209fb6,,0,0,0,0,0,0,0,0,0,1,2,自然语言处理
EPIC: Multi-Perspective Annotation of a Corpus of Irony,2023,35,21,0,8b39640f3ae7fa68c0ec280252eb2ea9ef06d874,,0,0,0,0,0,0,0,0,0,7,17,自然语言处理
Dialogue Summarization with Static-Dynamic Structure Fusion Graph,2023,10,5,0,dde5581ddf6d1ef1c5d0a23ec304a1acadf3f075,,0,0,0,0,0,0,0,0,0,0,5,自然语言处理
Large-Scale Correlation Analysis of Automated Metrics for Topic Models,2023,10,4,1,6f2f5c07e6e5a45f14b562feeb4e510a20da755b,,0,0,0,0,0,0,0,0,0,5,2,概率统计与推理基础
Reference Matters: Benchmarking Factual Error Correction for Dialogue Summarization with Fine-grained Evaluation Framework,2023,10,4,1,8532a206424a33d9803752474d74b602ff8ea211,,0,0,0,0,0,0,0,0,0,2,5,自然语言处理
Minding Language Models’ (Lack of) Theory of Mind: A Plug-and-Play Multi-Character Belief Tracker,2023,104,33,5,d7a3f5c612930a3c08f1632b88934252edc66d67,,0,0,0,0,0,0,0,0,0,18,39,自然语言处理
"Don’t Retrain, Just Rewrite: Countering Adversarial Perturbations by Rewriting Text",2023,12,4,1,34b130eaa039cca18ff0f5211bc5263e217613d1,,0,0,0,0,0,0,0,0,0,1,5,自然语言处理
Aggregating Multiple Heuristic Signals as Supervision for Unsupervised Automated Essay Scoring,2023,9,1,0,c8ebc96d0991e7f7257338328973b6e2eb317fbc,,0,0,0,0,0,0,0,0,0,0,6,自然语言处理
Mitigating Label Biases for In-context Learning,2023,91,39,1,28a7ced384549eaae74ea9ad3ee21189a0625afe,,0,0,0,0,0,0,0,0,0,21,39,模型可解释性、公平性、应用系统等
Dynamic Heterogeneous-Graph Reasoning with Language Models and Knowledge Representation Learning for Commonsense Question Answering,2023,21,6,0,8074a5421d77b63bdd8fe9cca2b49e5f4a4de277,,0,0,0,0,0,0,0,1,1,2,13,自然语言处理
Do You Hear The People Sing? Key Point Analysis via Iterative Clustering and Abstractive Summarisation,2023,7,0,0,a8395fa055d173df10efb0eb48231de8e9aa068c,,0,0,0,0,0,0,0,0,0,4,2,自然语言处理
Ambiguous Learning from Retrieval: Towards Zero-shot Semantic Parsing,2023,5,1,0,a1a02506f00494b4971a405290265f331360fe2d,,0,0,0,0,0,0,0,0,0,2,2,自然语言处理
Explicit Syntactic Guidance for Neural Text Generation,2023,10,3,0,919b0b3269b931dabc4fd9501b929adc4d40b458,,0,0,0,0,0,0,0,1,0,1,6,自然语言处理
What does a Text Classifier Learn about Morality? An Explainable Method for Cross-Domain Comparison of Moral Rhetoric,2023,21,4,1,3677ea3c467d7954df26a40772f7c9716bb19fe1,,0,0,0,0,0,0,0,0,1,3,11,模型可解释性、公平性、应用系统等
Graph-based Relation Mining for Context-free Out-of-vocabulary Word Embedding Learning,2023,3,1,0,95a84ed5476bd2010325569d92eef04883e7c030,,0,0,0,0,0,0,0,0,0,1,1,表示学习与优化方法
Multimodal Persona Based Generation of Comic Dialogs,2023,11,3,0,ae59c492f63f70797ab8e934b6f9513eb4973b2f,,0,0,0,0,0,0,0,0,0,0,7,多模态学习
LLM-Blender: Ensembling Large Language Models with Pairwise Ranking and Generative Fusion,2023,469,113,8,993df7df129f8d18816877d69923d7df7b347d85,,0,0,0,0,0,0,0,0,0,30,167,自然语言处理
Generating Structured Pseudo Labels for Noise-resistant Zero-shot Video Sentence Localization,2023,19,8,0,b2c676a1d243a685fa1ae44a626cb9f8e4d43dbb,,0,0,0,0,0,0,0,0,0,0,11,计算机视觉
Weaker Than You Think: A Critical Look at Weakly Supervised Learning,2023,14,7,0,e113197b1ba6f96210e2e94cd935a3472eea30fa,,0,0,0,0,0,0,0,0,0,2,5,机器学习（含深度学习）
"Prompt Tuning Pushes Farther, Contrastive Learning Pulls Closer: A Two-Stage Approach to Mitigate Social Biases",2023,33,7,0,2488a75031fcd4d0f0ffe4fd0a5246325a71f241,,0,0,0,0,0,0,0,0,0,5,20,自然语言处理
Python Code Generation by Asking Clarification Questions,2023,13,3,0,b5ddfea0af89eec6678d4b191c4eee48eee8ae30,,0,0,0,0,0,0,0,0,0,1,8,自然语言处理
A Compare-and-contrast Multistage Pipeline for Uncovering Financial Signals in Financial Reports,2023,4,1,0,11a44321faea934ddc17e274dd5c4248c5b38e48,,0,0,0,0,0,0,0,0,0,0,2,表示学习与优化方法
Resolving Ambiguities in Text-to-Image Generative Models,2023,16,6,0,a0b5d3025a1560274d392846d54d6c93ae518856,,0,0,0,0,0,0,0,0,0,3,4,多模态学习
Knowledge Unlearning for Mitigating Privacy Risks in Language Models,2023,326,90,2,91fb2254c5942048425e642c8a6c8d400006150e,,0,0,0,0,0,0,0,0,5,20,136,自然语言处理
A Survey for Efficient Open Domain Question Answering,2023,40,8,4,bceebd434d7502dcd87004ec7313c2eea2c512fc,,0,0,0,0,0,0,0,0,4,9,18,自然语言处理
Script Normalization for Unconventional Writing of Under-Resourced Languages in Bilingual Communities,2023,2,0,0,f5384bfa8806a4274dcfc72cdbc774746de7965b,,0,0,0,0,0,0,0,0,0,0,1,自然语言处理
Compositional Generalization without Trees using Multiset Tagging and Latent Permutations,2023,6,5,0,ff9cda504edc98210017a1eb279a7d6908aa980f,,0,0,0,0,0,0,0,0,0,2,3,自然语言处理
Finding the Pillars of Strength for Multi-Head Attention,2023,6,1,0,14d7f3c40ba854cb757f4ba0b5cc6e0bae3f0d5d,,0,0,0,0,0,0,0,0,0,1,4,机器学习（含深度学习）
Reasoning over Hierarchical Question Decomposition Tree for Explainable Question Answering,2023,16,9,0,f6be52406c222001d0cddbe5cf8500e156d64fc0,,0,0,0,0,0,0,0,0,0,4,8,自然语言处理
A Length-Extrapolatable Transformer,2023,151,36,5,9575afb5702bc33d7df14c48feeee5901ea00369,,0,0,0,0,0,0,0,0,0,37,68,自然语言处理
A Systematic Study of Knowledge Distillation for Natural Language Generation with Pseudo-Target Training,2023,21,6,0,91b95b98cc1a7e974e62d0b8295d3b974b94aa0e,,0,0,0,0,0,0,0,0,0,3,10,自然语言处理
Vision Language Pre-training by Contrastive Learning with Cross-Modal Similarity Regulation,2023,5,1,0,c140da4e701ea74278ddeb4d9a7fa82a07eaec34,,0,0,0,0,0,0,0,0,1,1,1,多模态学习
Tell2Design: A Dataset for Language-Guided Floor Plan Generation,2023,27,5,1,04a0f3f39c5a6aeddcd2841457d0b500adfcb534,,0,0,0,0,0,0,0,0,0,0,4,多模态学习
Are Human Explanations Always Helpful? Towards Objective Evaluation of Human Natural Language Explanations,2023,15,5,0,fc659f06ffabddb1ba0af4bb3d9e185fc4f18f0f,,0,0,0,0,0,0,0,0,0,4,5,模型可解释性、公平性、应用系统等
Information Screening whilst Exploiting! Multimodal Relation Extraction with Feature Denoising and Multimodal Topic Modeling,2023,51,13,3,3fe1576e704483c5b62819a6bcc67189fe550f08,,0,0,0,0,0,0,0,0,0,8,18,多模态学习
MultiEMO: An Attention-Based Correlation-Aware Multimodal Fusion Framework for Emotion Recognition in Conversations,2023,74,15,4,85fca78346c8e7060557ce87334ec50caed5b32b,,0,0,0,0,0,0,0,0,0,2,20,多模态学习
Learning Language-Specific Layers for Multilingual Machine Translation,2023,21,7,1,ad2f06f572281068609dfb0881c8f95c61447fb8,,0,0,0,0,0,0,0,0,0,6,10,自然语言处理
Personality Understanding of Fictional Characters during Book Reading,2023,21,13,0,093fa870057469c94dae48e0dbc839c78d874760,,0,0,0,0,0,0,0,0,0,3,11,自然语言处理
Towards Benchmarking and Improving the Temporal Reasoning Capability of Large Language Models,2023,42,8,0,11daaaedd317ae23c7de7df506572d9155017ae3,,0,0,0,0,0,0,0,0,0,7,13,自然语言处理
Large Language Models Are Reasoning Teachers,2023,423,133,3,a9e3e5dd7b30890553b7ae1c41f932e99192bb44,,0,0,0,0,0,0,0,0,6,100,171,自然语言处理
Abductive Commonsense Reasoning Exploiting Mutually Exclusive Explanations,2023,25,10,0,422bac696c5769dacfe0ce62b0277bf67ad5be1d,,0,0,0,0,0,0,0,0,0,1,15,自然语言处理
PESCO: Prompt-enhanced Self Contrastive Learning for Zero-shot Text Classification,2023,14,3,2,02ce4d3f93902a94ec2b57630b77696b7f18c84a,,0,0,0,0,0,0,0,0,0,3,8,自然语言处理
Visually-augmented pretrained language models forNLPtasks without images,2023,11,6,0,59d440de6378de10bf8da3995e64c70be23aa88e,,0,0,0,0,0,0,0,0,0,2,6,多模态学习
Using counterfactual contrast to improve compositional generalization for multi-step quantitative reasoning,2023,0,0,0,117e1323677cb5d78ece0fd07b5cfa81618f4866,,0,0,0,0,0,0,0,0,0,0,0,自然语言处理
A Needle in a Haystack: An Analysis of High-Agreement Workers onMTurk for Summarization,2023,14,6,0,434e375add81eaf82a49c6a0b20683ac20dfdcc1,,0,0,0,0,0,0,0,0,0,4,6,自然语言处理
Don’t Forget YourABC’s: Evaluating the State-of-the-Art in Chat-Oriented Dialogue Systems,2023,14,2,1,f6a6b32b61512b62eddac6097769a3d84e9a69cc,,0,0,0,0,0,0,0,0,0,0,7,自然语言处理
Towards Unifying Multi-Lingual and Cross-Lingual Summarization,2023,29,15,1,92edf833268b2e2a6f8d2d237f55fb36c662f975,,0,0,0,0,0,0,0,0,1,10,9,自然语言处理
From Dogwhistles to Bullhorns: Unveiling Coded Rhetoric with Language Models,2023,34,10,1,a5731b32060909bfc8848fa5f7e1e14ca3b53240,,0,0,0,0,0,0,0,0,0,6,14,自然语言处理
Exploring Large Language Models for Classical Philology,2023,20,0,1,2cfb1f44b34204213d789731871e599c756bdb83,,0,0,0,0,0,0,0,0,0,3,8,自然语言处理
Hearing Lips in Noise: Universal Viseme-Phoneme Mapping and Transfer for Robust Audio-Visual Speech Recognition,2023,13,5,1,2dc246a67d34054118cf2692b6f521fa2e6561c2,,0,0,0,0,0,0,0,0,0,1,2,多模态学习
