title,year,citationCount,top_conf_citations,top_journal_citations,paperId,notes,citations_2014,citations_2015,citations_2016,citations_2017,citations_2018,citations_2019,citations_2020,citations_2021,citations_2022,citations_2023,citations_2024,ai_category
No-Regret Learning Dynamics for Extensive-Form Correlated Equilibrium,2020,48,20,0,a5017208647a4bf56966be16d81cf4a0c47a33af,,0,0,0,0,0,0,4,10,16,9,7,强化学习与智能决策
Estimating weighted areas under the ROC curve,2020,6,1,1,1a0bcafed1ecbf20df6dee1f3eb58b072ecbb398,,0,0,0,0,0,1,0,1,1,1,1,概率统计与推理基础
Can Implicit Bias Explain Generalization? Stochastic Convex Optimization as a Case Study,2020,25,9,0,d1ed523814cda18cc8bff42fb1fd563947aa6dfe,,0,0,0,0,0,0,6,6,5,2,4,基础 AI 理论
Generalized Hindsight for Reinforcement Learning,2020,75,25,1,7b0871c783e721bfbf9b5d16e575130a07a672cd,,0,0,0,0,0,0,3,17,17,17,12,强化学习与智能决策
Critic Regularized Regression,2020,352,100,2,7acbdb961f67d50fef359066f2a1d7755cf16ee2,,0,0,0,0,0,0,15,52,80,86,74,强化学习与智能决策
Boosting Adversarial Training with Hypersphere Embedding,2020,162,68,0,e11ec2931c2a37fc67e70cb461e448684e715771,,0,0,0,0,0,1,13,41,39,32,23,机器学习（含深度学习）
Beyond Homophily in Graph Neural Networks: Current Limitations and Effective Designs,2020,1184,342,23,21e33bd0ad95ee1f79d8b778e693fd316cbb72d4,,0,0,0,0,0,0,7,88,212,278,315,表示学习与优化方法
Modeling Continuous Stochastic Processes with Dynamic Normalizing Flows,2020,57,19,0,b9df69fe39440ad9b131bc6dd850063b78604cba,,0,0,0,0,0,0,4,8,12,14,9,概率统计与推理基础
Efficient Online Learning of Optimal Rankings: Dimensionality Reduction via Gradient Descent,2020,13,5,0,12fb2f4b44722f1bb5d8a1dcfb8637f76602d30e,,0,0,0,0,0,0,0,2,5,4,0,表示学习与优化方法
Training Normalizing Flows with the Information Bottleneck for Competitive Generative Classification,2020,58,21,1,bc0b3f972460df57cf3cb193157e3df264a468cc,,0,0,0,0,0,0,2,12,11,14,11,概率统计与推理基础
Detecting Hands and Recognizing Physical Contact in the Wild,2020,46,25,1,40d038408428b942a972f6f0adfb52047d95234c,,0,0,0,0,0,0,0,4,13,11,13,计算机视觉
On the Theory of Transfer Learning: The Importance of Task Diversity,2020,242,89,4,6e2d24dbf959aeb855926430bf1cb476346719b3,,0,0,0,0,0,0,5,32,58,54,57,基础 AI 理论
Finite-Time Analysis of Round-Robin Kullback-Leibler Upper Confidence Bounds for Optimal Adaptive Allocation with Multiple Plays and Markovian Rewards,2020,8,0,0,bb2618438638d69e64beafcedbda28ac727f4fd7,,0,0,0,0,0,0,3,2,0,1,2,强化学习与智能决策
Neural Star Domain as Primitive Representation,2020,27,14,0,304a8ed0bbad01220f883c9794fe96d1150e29ec,,0,0,0,0,0,0,0,8,3,13,1,表示学习与优化方法
Off-Policy Interval Estimation with Lipschitz Value Iteration,2020,6,2,0,b5ad1fb5b098c2223f5ff7ed2a147e88698b828f,,0,0,0,0,0,0,0,2,1,3,0,强化学习与智能决策
Inverse Rational Control with Partially Observable Continuous Nonlinear Dynamics,2020,41,10,2,851238369eac950969b737401833153b2a17c841,,0,0,0,0,0,1,3,4,4,15,7,强化学习与智能决策
Deep Statistical Solvers,2020,20,3,0,af2101d604621ef87fc6c34cbd2adb5284161b59,,0,0,0,0,0,0,0,1,5,5,5,概率统计与推理基础
Distributionally Robust Parametric Maximum Likelihood Estimation,2020,9,1,1,4d146b7337a83c65536f8fb926f43fa5cdda60d6,,0,0,0,0,0,0,0,3,1,2,2,概率统计与推理基础
Secretary and Online Matching Problems with Machine Learned Advice,2020,143,60,1,0d4bbb5387bbec48f272f6981c35144a1b4b1fe7,,0,0,0,0,0,0,7,25,33,29,24,强化学习与智能决策
Deep Transformation-Invariant Clustering,2020,36,10,1,0bda9bf1f44f5a5aa66f6893b61a4e8f73a18b27,,0,0,0,0,0,0,0,11,5,11,5,机器学习（含深度学习）
"Overfitting Can Be Harmless for Basis Pursuit, But Only to a Degree",2020,18,6,0,5f926fa58b927097b84fcc5ad0881ed351f29374,,0,0,0,0,0,0,1,3,1,5,5,基础 AI 理论
Improving Generalization in Reinforcement Learning with Mixture Regularization,2020,128,38,4,3caf26a81f8b8be27b8ebc09bdb93416b4c40fe6,,0,0,0,0,0,0,1,16,28,36,24,强化学习与智能决策
Pontryagin Differentiable Programming: An End-to-End Learning and Control Framework,2020,105,10,3,41c3bf144244859a489206ef0b1cac4ad278be48,,0,0,0,0,0,0,7,7,25,14,21,强化学习与智能决策
Learning from Aggregate Observations,2020,30,14,1,0ef15c8a57f40aa4bb4135aaed2f36e5221c6097,,0,0,0,0,0,0,0,7,8,8,5,机器学习（含深度学习）
The Devil is in the Detail: A Framework for Macroscopic Prediction via Microscopic Models,2020,8,2,1,76f37e89783354abead1970c2f8d49729cbd9cdf,,0,0,0,0,0,0,0,2,3,2,0,基础 AI 理论
Subgraph Neural Networks,2020,17,4,0,d8593e7182b565308a6fd6328b90e961ed8a311f,,0,0,0,0,0,0,0,0,0,1,6,表示学习与优化方法
Demystifying Orthogonal Monte Carlo and Beyond,2020,10,3,0,0147893b1aac35b7dad24d5342638292b39b362e,,0,0,0,0,0,0,2,2,0,4,1,概率统计与推理基础
Optimal Robustness-Consistency Trade-offs for Learning-Augmented Online Algorithms,2020,110,44,0,9b9ca3d7f99a19f5123306044aeb2dabbdde63fe,,0,0,0,0,0,2,3,14,22,22,26,基础 AI 理论
A Scalable Approach for Privacy-Preserving Collaborative Machine Learning,2020,54,6,0,d884e798ea8e585892e751229d7f74823319b543,,0,0,0,0,0,2,2,13,9,8,13,模型可解释性、公平性、应用系统等
Glow-TTS: A Generative Flow for Text-to-Speech via Monotonic Alignment Search,2020,565,287,9,2ed0d4931d89528bd53482a0b6587ebcbba6d096,,0,0,0,0,0,0,8,57,99,136,141,自然语言处理
Towards Learning Convolutions from Scratch,2020,74,17,1,dfbc867aaab9657410a970ac965acc6d1add00a6,,0,0,0,0,0,1,5,17,20,18,7,机器学习（含深度学习）
Cycle-Contrast for Self-Supervised Video Representation Learning,2020,55,17,0,81b6c5b86ff596876078dc7eab4c0f093832056a,,0,0,0,0,0,0,2,23,12,10,6,计算机视觉
Posterior Re-calibration for Imbalanced Datasets,2020,79,25,0,4027fe2fcb6026601487c298fe2fc45d3df5e7df,,0,0,0,0,0,0,1,9,14,16,18,概率统计与推理基础
Novelty Search in Representational Space for Sample Efficient Exploration,2020,48,13,0,d4d86f4a632d899ba5f511c1d0e7a7fbd44288c8,,0,0,0,0,0,0,1,10,9,9,10,表示学习与优化方法
Robust Reinforcement Learning via Adversarial training with Langevin Dynamics,2020,69,25,1,8562b0dd9ce862d4c587fee807d4711173a9ef9b,,0,0,0,0,0,0,3,12,17,13,10,强化学习与智能决策
Adversarial Blocking Bandits,2020,14,8,0,729fe230c5a31a6ae083039a218b4038ce029595,,0,0,0,0,0,0,0,3,4,5,1,强化学习与智能决策
Online Algorithms for Multi-shop Ski Rental with Machine Learned Advice,2020,53,24,1,e216bd7c0268cd02a2034157b1cd080edfae5f03,,0,0,0,0,0,0,1,5,14,10,10,基础 AI 理论
Multi-label Contrastive Predictive Coding,2020,52,19,2,04db8098afc524aeeac314f409484de5738b3f18,,0,0,0,0,0,0,3,18,12,7,7,表示学习与优化方法
Rotation-Invariant Local-to-Global Representation Learning for 3D Point Cloud,2020,86,22,4,a3bdd55b8051ecef786c1843e69235fdcdf6f579,,0,0,0,0,0,0,2,11,17,20,22,计算机视觉
Learning Invariants through Soft Unification,2020,2,0,0,41e5cf7d0fecc75b3477d233185bb43fb96c8643,,0,0,0,0,0,0,0,1,0,0,1,基础 AI 理论
One Solution is Not All You Need: Few-Shot Extrapolation via Structured MaxEnt RL,2020,105,21,0,e4a46c64aafbef0406e9cfa90dd9c43e3e07598c,,0,0,0,0,0,0,1,14,25,30,16,强化学习与智能决策
Variational Bayesian Monte Carlo with Noisy Likelihoods,2020,51,3,4,66775f180fcd776cdad530fa1fdd67d60aaa7bef,,0,0,0,0,1,0,4,4,10,10,8,概率统计与推理基础
Finite-Sample Analysis of Contractive Stochastic Approximation Using Smooth Convex Envelopes,2020,53,11,0,c13e4f5b04a2e816a3b345f15f9f97acf413de3a,,0,0,0,0,0,0,1,10,6,13,10,表示学习与优化方法
Self-Supervised Generative Adversarial Compression,2020,15,7,0,3d4744525f91dff6d2e37e487aa4bf8c2beedb93,,0,0,0,0,0,0,0,4,3,5,2,机器学习（含深度学习）
An efficient nonconvex reformulation of stagewise convex optimization problems,2020,17,4,0,57fad9bfff90c702bb030302a67c188368850b60,,0,0,0,0,0,0,1,6,0,5,2,表示学习与优化方法
From Finite to Countable-Armed Bandits,2020,14,4,0,19ea2ee73a560f2c177cbf219427bbd0c19100ca,,0,0,0,0,0,0,0,6,3,2,2,强化学习与智能决策
Adversarial Distributional Training for Robust Deep Learning,2020,137,41,5,29cde68a09645f166cc582c99219e4452611dfef,,0,0,0,0,0,0,5,25,25,36,22,机器学习（含深度学习）
Meta-Learning Stationary Stochastic Process Prediction with Convolutional Neural Processes,2020,80,24,2,2246cce121010bf46dfa11829d62ad78212ef379,,0,0,0,0,0,0,3,11,15,23,15,机器学习（含深度学习）
Theory-Inspired Path-Regularized Differential Network Architecture Search,2020,58,22,0,5a0859bd66ec5b70f3230bdf2181fde1e641bfde,,0,0,0,0,0,0,8,15,15,10,5,基础 AI 理论
Conic Descent and its Application to Memory-efficient Optimization over Positive Semidefinite Matrices,2020,3,0,0,1ae050af7b12c5e817a4653c9fb6c921db4194ac,,0,0,0,0,0,0,0,0,0,2,0,表示学习与优化方法
Learning the Geometry of Wave-Based Imaging,2020,10,0,0,6b5e2edad6d04702163d9b1bcbaf592294482307,,0,0,0,0,0,0,1,2,1,2,2,计算机视觉
Greedy inference with structure-exploiting lazy maps,2020,43,3,1,184e1c6760e6b213becb386f636661408d2cf8d4,,0,0,0,0,1,2,11,7,7,7,6,概率统计与推理基础
Nimble: Lightweight and Parallel GPU Task Scheduling for Deep Learning,2020,80,23,0,96a6ccdb0941691b8a011679f6dac53c5afd47d7,,0,0,0,0,0,0,2,8,15,23,16,机器学习（含深度学习）
Finding the Homology of Decision Boundaries with Active Learning,2020,22,5,0,5e39c01e1c6ddc3178a5bfb145bae8c38e19ac90,,0,0,0,0,0,0,0,4,7,5,2,基础 AI 理论
Reinforced Molecular Optimization with Neighborhood-Controlled Grammars,2020,22,1,0,fbc9573551e84d82103abb6182e5162ab60bee0a,,0,0,0,0,0,0,2,5,6,7,1,强化学习与智能决策
Natural Policy Gradient Primal-Dual Method for Constrained Markov Decision Processes,2020,213,66,2,fe4f9d8e18c4e70d3f75fc0d1d343815be6a5245,,0,0,0,0,0,1,5,31,41,45,53,强化学习与智能决策
"Classification Under Misspecification: Halfspaces, Generalized Linear Models, and Evolvability",2020,22,8,0,30291679338e40baf72502015203f8d9a6ab4622,,0,0,0,0,0,0,0,3,7,5,2,概率统计与推理基础
Certified Defense to Image Transformations via Randomized Smoothing,2020,72,26,0,b0f722ff3dacd27b534ec7c6f62f6835cdb92022,,0,0,0,0,0,0,5,16,15,19,8,计算机视觉
Estimation of Skill Distribution from a Tournament,2020,5,1,0,06d9343223eec74204b8d39943004de98722402a,,0,0,0,0,0,0,1,1,0,1,1,概率统计与推理基础
Reparameterizing Mirror Descent as Gradient Descent,2020,37,12,0,8001cc34050d5f67458ed9410445d4c155c65a6f,,0,0,0,0,0,0,1,5,7,12,7,表示学习与优化方法
General Control Functions for Causal Effect Estimation from IVs,2020,8,2,0,ac5f7459a353320ee37a2791cd17ec5a49d1a396,,0,0,0,0,0,0,0,0,4,0,2,概率统计与推理基础
Optimal Algorithms for Stochastic Multi-Armed Bandits with Heavy Tailed Rewards,2020,33,3,1,d2d155cd05bcce1a98f16a504343bac308af5453,,0,0,0,0,0,0,0,3,10,9,5,强化学习与智能决策
Certified Robustness of Graph Convolution Networks for Graph Classification under Topological Attacks,2020,44,22,0,82bd75aca443456bb85402b0db1c24d7c0db7929,,0,0,0,0,0,0,3,12,7,7,8,机器学习（含深度学习）
Zero-Resource Knowledge-Grounded Dialogue Generation,2020,73,37,3,1ad4accd6a6dc2475aae164ea4ba57c5ba80849a,,0,0,0,0,0,0,4,17,15,22,10,自然语言处理
Targeted Adversarial Perturbations for Monocular Depth Prediction,2020,49,18,0,12a562148ce22687c6544b054ae292434f9d50ee,,0,0,0,0,0,0,2,10,8,8,12,计算机视觉
Beyond the Mean-Field: Structured Deep Gaussian Processes Improve the Predictive Uncertainties,2020,8,3,0,559278bb3f0627a5345d86fcbf655e84cf523226,,0,0,0,0,0,0,2,1,2,2,1,概率统计与推理基础
Offline Imitation Learning with a Misspecified Simulator,2020,26,11,0,1361f51fdc499c61f191859c9c2232590825a2c0,,0,0,0,0,0,0,0,4,6,4,8,强化学习与智能决策
Multi-Fidelity Bayesian Optimization via Deep Neural Networks,2020,61,16,1,5402e7c530d44a5d4eb491b32ddb43b6489e1980,,0,0,0,0,0,0,1,4,14,18,15,表示学习与优化方法
PlanGAN: Model-based Planning With Sparse Rewards and Multiple Goals,2020,28,9,0,50670f6746f08d3a8c7233ae97b1a00d94d8028a,,0,0,0,0,0,0,2,6,3,7,7,强化学习与智能决策
Bad Global Minima Exist and SGD Can Reach Them,2020,83,31,3,3565eba361435c5fb96c65242db9b5654f7eb9ce,,0,0,0,0,1,4,11,13,18,15,14,基础 AI 理论
Optimal Prediction of the Number of Unseen Species with Multiplicity,2020,7,0,0,7939d9eb918e5138a5c10bb76f42ae82e1a8ec76,,0,0,0,0,0,0,0,1,0,2,1,概率统计与推理基础
Characterizing Optimal Mixed Policies: Where to Intervene and What to Observe,2020,37,13,0,93ac56f4431cb7d0d3389887c56817dab246967d,,0,0,0,0,0,0,1,5,6,13,4,强化学习与智能决策
Factor Graph Neural Networks,2020,47,11,1,5a6adf8a3f9f041d11ad8087e079bf0c9d2eb77d,,0,0,0,0,0,0,0,7,8,7,15,表示学习与优化方法
A Closer Look at Accuracy vs. Robustness,2020,313,94,3,ce7ae617528c1cdc2b1efb0010e8a8991e7c90b7,,0,0,0,0,0,1,15,55,79,64,56,模型可解释性、公平性、应用系统等
Curriculum Learning by Dynamic Instance Hardness,2020,96,32,0,3a2102945e45a720167809d29df4e3321c707c92,,0,0,0,0,0,0,0,16,25,23,20,机器学习（含深度学习）
Spin-Weighted Spherical CNNs,2020,72,28,0,d910c945cdea4e428174b7776a7682ce1c6f8c25,,0,0,0,0,0,0,7,17,19,13,11,计算机视觉
Learning to Execute Programs with Instruction Pointer Attention Graph Neural Networks,2020,47,15,0,5f818ecbfce3bc44325a4f8ef2d744bc94006d6c,,0,0,0,0,1,0,1,14,7,14,7,自然语言处理
AutoPrivacy: Automated Layer-wise Parameter Selection for Secure Neural Network Inference,2020,37,10,0,19a12a652b3879a4e0a7dbb7a835ed670f7e2d8d,,0,0,0,0,0,0,1,9,4,9,5,模型可解释性、公平性、应用系统等
Baxter Permutation Process,2020,6,2,0,83ed02cc3f38d3a1c600abed1bab458eaa928962,,0,0,0,0,0,0,0,3,1,0,2,概率统计与推理基础
Characterizing emergent representations in a space of candidate learning rules for deep networks,2020,11,4,1,fc3e943191da0ff4aaecb7fde419df782a37b43d,,0,0,0,0,0,0,1,2,3,2,2,表示学习与优化方法
"Fast, Accurate, and Simple Models for Tabular Data via Augmented Distillation",2020,61,9,4,3d856d797356ab32be936e74a7eed39766bfc0d3,,0,0,0,0,0,0,3,16,7,21,3,机器学习（含深度学习）
Adaptive Probing Policies for Shortest Path Routing,2020,9,2,0,ea71cc44186569e84ffd8f0b51cfd10a218ec9f2,,0,0,0,0,0,0,0,1,2,1,1,强化学习与智能决策
Approximate Heavily-Constrained Learning with Lagrange Multiplier Models,2020,12,6,0,075e10678f83b2e9a33520f5d10d4c68e74ba5fe,,0,0,0,0,0,0,2,2,4,2,1,表示学习与优化方法
Faster Randomized Infeasible Interior Point Methods for Tall/Wide Linear Programs,2020,5,2,0,aa415208e91b1610e7f8634c868fb3d932835d94,,0,0,0,0,0,0,0,1,2,0,1,表示学习与优化方法
Sliding Window Algorithms for k-Clustering Problems,2020,27,7,3,ee266b6db7c5f95944ae4e53ce5a26159ea4adb3,,0,0,0,0,0,0,1,2,5,9,5,表示学习与优化方法
Approximate Cross-Validation for Structured Models,2020,18,4,1,b17972314b313d8e7388756507cf7f524797dca6,,0,0,0,0,0,0,3,4,3,1,5,概率统计与推理基础
"Exemplar VAE: Linking Generative Models, Nearest Neighbor Retrieval, and Data Augmentation",2020,28,2,0,e2ebe9b333343542c6c0eaea03f5abc4782ac944,,0,0,0,0,0,0,0,6,6,6,6,机器学习（含深度学习）
Debiased Contrastive Learning,2020,649,211,8,6ff1eb9cdf64a464bf43b54d852456e9ddf55b28,,0,0,0,0,0,0,20,97,139,157,108,表示学习与优化方法
UCSG-NET- Unsupervised Discovering of Constructive Solid Geometry Tree,2020,110,43,2,b40d68b0b249b53fab4155ebae467c74af42311f,,0,0,0,0,0,0,5,15,12,23,28,计算机视觉
Generalized Boosting,2020,0,0,0,636b7ed0c1c159aef2061c4b70e68fda87ddb84c,,0,0,0,0,0,0,0,0,0,0,0,机器学习（含深度学习）
COT-GAN: Generating Sequential Data via Causal Optimal Transport,2020,121,22,0,f463c57774a48de572e312f8dc9d68c0c9a9ce7f,,0,0,0,0,0,0,4,15,18,27,23,概率统计与推理基础
Impossibility Results for Grammar-Compressed Linear Algebra,2020,14,5,1,8ea36d6c25e1e76c406d915ec79767698f268c14,,0,0,0,0,0,0,0,1,2,5,2,基础 AI 理论
Understanding spiking networks through convex optimization,2020,20,2,2,411b2b15824a241061450a0a320fbe8cac23c83f,,0,0,0,0,0,0,2,1,3,5,4,表示学习与优化方法
Better Full-Matrix Regret via Parameter-Free Online Learning,2020,5,2,0,e4198126b3fb7cc9492a6e9e154da0da8ebfc73c,,0,0,0,0,0,0,0,1,0,2,1,表示学习与优化方法
Large-Scale Methods for Distributionally Robust Optimization,2020,231,82,1,def0bf85248be140f431e5074d7cd2c3c92c2e6e,,0,0,0,0,0,0,5,26,52,60,50,表示学习与优化方法
Analysis and Design of Thompson Sampling for Stochastic Partial Monitoring,2020,9,3,0,515a0b56689e2366310520684ea552f07bb1d5d4,,0,0,0,0,0,0,0,1,1,4,2,强化学习与智能决策
Bandit Linear Control,2020,17,10,0,a5cbaf45cc5a385bc332ea009846098958b649de,,0,0,0,0,0,0,1,2,4,4,3,强化学习与智能决策
Refactoring Policy for Compositional Generalizability using Self-Supervised Object Proposals,2020,13,5,0,2e7771637e20dc0567b18cf79b60702dcae599cc,,0,0,0,0,0,0,1,3,3,3,2,强化学习与智能决策
PEP: Parameter Ensembling by Perturbation,2020,10,3,0,c83a3448491e14e4f22ef895700ec34331437e2c,,0,0,0,0,0,0,1,1,1,5,1,表示学习与优化方法
Theoretical Insights Into Multiclass Classification: A High-dimensional Asymptotic View,2020,45,10,1,22a42799d10f7fa2cde0d7939ab061cba3468039,,0,0,0,0,0,0,1,8,8,13,8,基础 AI 理论
Adversarial Example Games,2020,56,13,0,2a799582775ff5527de1c24167aef0a9a6bf614b,,1,0,0,0,0,1,1,16,11,9,11,机器学习（含深度学习）
Residual Distillation: Towards Portable Deep Neural Networks without Shortcuts,2020,35,11,1,684b0a5a92acfd044e44858cfea7270741aebcf0,,0,0,0,0,0,0,1,7,3,9,8,模型可解释性、公平性、应用系统等
Provably Efficient Neural Estimation of Structural Equation Models: An Adversarial Approach,2020,37,8,0,5ddba02f14e4574e54b8e3a8b979b69f2221fa23,,0,0,0,0,0,1,2,14,6,3,5,基础 AI 理论
Security Analysis of Safe and Seldonian Reinforcement Learning Algorithms,2020,4,1,0,e368e7a3d6e08b8afd509f24a622fd93b691fec7,,0,0,0,0,0,0,0,1,0,1,1,强化学习与智能决策
Learning to Play Sequential Games versus Unknown Opponents,2020,29,6,0,1f5d2ef2cdf7bae1abf409abcf7c085d7a4d3524,,0,0,0,0,0,0,0,6,7,9,3,强化学习与智能决策
Further Analysis of Outlier Detection with Deep Generative Models,2020,41,13,0,d5ed0d819bece4c08c2131bd9b8b4f9c40223ea1,,0,0,0,0,0,0,1,12,12,5,6,机器学习（含深度学习）
Bridging Imagination and Reality for Model-Based Deep Reinforcement Learning,2020,20,7,0,e2cac0f861832a988e52506f1e973a14f90d9647,,0,0,0,0,0,0,0,7,4,2,3,强化学习与智能决策
Neural Networks Learning and Memorization with (almost) no Over-Parameterization,2020,34,12,0,4c795c391fe3a52352c0073b6bb558faf97e35bf,,0,0,0,0,0,0,9,6,7,7,4,机器学习（含深度学习）
Exploiting Higher Order Smoothness in Derivative-free Optimization and Continuous Bandits,2020,46,7,1,953256849e18bc09cf2a2d25225d1613f6cbf99a,,0,0,0,0,1,0,4,8,11,9,8,表示学习与优化方法
Towards a Combinatorial Characterization of Bounded-Memory Learning,2020,10,4,0,02281117aa6a4848ce9092d203aad85d14ee7e84,,0,0,0,0,0,0,0,1,4,3,2,基础 AI 理论
"Chaos, Extremism and Optimism: Volume Analysis of Learning in Games",2020,37,12,1,547b8bc2a113ba634ccaf3abfcf371730bc03986,,0,0,0,0,0,0,2,12,11,5,3,强化学习与智能决策
On Regret with Multiple Best Arms,2020,19,7,0,159c9cd6f8b3c10d6fea147b3b3959fbaf91443c,,0,0,0,0,0,0,0,4,7,3,3,强化学习与智能决策
Matrix Completion with Hierarchical Graph Side Information,2020,15,3,0,1896a5f5221b93282d81b38ce62b4a0dec862d10,,0,0,0,0,0,0,2,3,5,1,3,表示学习与优化方法
Is Long Horizon RL More Difficult Than Short Horizon RL?,2020,26,8,0,4ae391f251eb0e6c845c0fd8d82412e52df0f4a7,,0,0,0,0,0,0,2,10,5,4,3,强化学习与智能决策
Hamiltonian Monte Carlo using an adjoint-differentiated Laplace approximation: Bayesian inference for latent Gaussian models and beyond,2020,29,1,3,f3966e60ad792dcfb82d747cbc0f803a5934a594,,0,0,0,0,1,0,5,10,4,5,3,概率统计与推理基础
Adversarial Learning for Robust Deep Clustering,2020,74,23,2,65e524fd772de2b36b77d55db6b149f7cf660e20,,0,0,0,0,0,0,4,14,18,20,10,机器学习（含深度学习）
Learning Mutational Semantics,2020,6,0,0,0f46b04e1c834cc6160ef44c0402f3e2f40562dd,,0,0,0,0,0,1,0,3,1,0,0,自然语言处理
Learning to Learn Variational Semantic Memory,2020,36,12,0,801905fd23db301dc22c261f982f15e1e7e1679b,,0,0,0,0,0,0,0,11,8,9,4,表示学习与优化方法
Myersonian Regression,2020,1,0,0,93045e973ab62f48c75a4819ee368fd9367c8c13,,0,0,0,0,0,0,0,0,0,0,0,概率统计与推理基础
Learnability with Indirect Supervision Signals,2020,9,7,0,952fdd071c124691ee24c216e24474b7dec0f70e,,0,0,0,0,0,0,2,1,0,4,0,基础 AI 理论
Towards Safe Policy Improvement for Non-Stationary MDPs,2020,37,14,0,919bb7e60833cc845e236f575f9b4c82ce569c81,,0,0,0,0,2,1,1,7,8,9,4,强化学习与智能决策
Finer Metagenomic Reconstruction via Biodiversity Optimization,2020,0,0,0,51d3e1a085611345ae1a2e066b51003a57e678ac,,0,0,0,0,0,0,0,0,0,0,0,表示学习与优化方法
Causal Discovery in Physical Systems from Videos,2020,115,32,3,7799534072f3b40bca444442def2b6671a1e32bd,,0,0,0,0,0,0,3,25,31,29,12,计算机视觉
Smoothed Analysis of Online and Differentially Private Learning,2020,54,16,0,47adf2b51526c7d255e3902b1fffd74506e57317,,0,0,0,0,0,0,1,8,7,18,11,基础 AI 理论
Self-Paced Deep Reinforcement Learning,2020,61,15,0,2e0cd27cd60acbbf2bc5f62d773df9c0eacacd6b,,0,0,0,0,0,0,4,6,15,12,9,强化学习与智能决策
Kalman Filtering Attention for User Behavior Modeling in CTR Prediction,2020,24,11,0,6a69359b1d13341cad010017c5906f66eaecbd52,,0,0,0,0,0,0,2,6,4,7,3,表示学习与优化方法
Towards Maximizing the Representation Gap between In-Domain & Out-of-Distribution Examples,2020,66,17,3,512fe172b7a2fd39074e65e7421791892c7a113f,,0,0,0,0,0,0,1,15,10,12,16,表示学习与优化方法
Fully Convolutional Mesh Autoencoder using Efficient Spatially Varying Kernels,2020,88,22,3,c1a77c99bd80e6c2b69497922f3c209e069b9b40,,0,0,0,0,0,1,3,15,20,21,15,计算机视觉
GNNGuard: Defending Graph Neural Networks against Adversarial Attacks,2020,346,102,7,73366d75289c5e37481639fb54fdee28a664e2b3,,0,0,0,0,1,0,15,36,63,73,81,表示学习与优化方法
Geo-PIFu: Geometry and Pixel Aligned Implicit Functions for Single-view Human Reconstruction,2020,190,79,2,942dac57251ec1b8af129096a5cd417c06362a8a,,0,0,0,0,0,0,5,26,40,45,50,计算机视觉
Optimal visual search based on a model of target detectability in natural images,2020,14,7,0,2518688b604761a873b14843c458aa5c1cf4f575,,0,0,0,0,0,0,0,1,5,5,0,计算机视觉
Towards Convergence Rate Analysis of Random Forests for Classification,2020,67,14,7,bb97bcb2668d90514798fa762c385470913d0f3b,,0,0,0,0,0,0,0,3,10,19,20,机器学习（含深度学习）
List-Decodable Mean Estimation via Iterative Multi-Filtering,2020,24,15,0,dfa94c331a0531dde1bd7b741e73175f090eb399,,0,0,0,0,0,0,3,6,6,3,3,概率统计与推理基础
Exact Recovery of Mangled Clusters with Same-Cluster Queries,2020,15,6,0,9792612222d58fefde9c7aef95f95e9d535bf8a1,,0,0,0,0,0,0,0,6,3,1,3,概率统计与推理基础
Steady State Analysis of Episodic Reinforcement Learning,2020,25,8,0,1e5715e09a3c4b53f4f5a4877a7fe3eca49156dd,,0,0,0,0,0,0,0,7,1,6,5,强化学习与智能决策
Direct Feedback Alignment Scales to Modern Deep Learning Tasks and Architectures,2020,72,15,6,697e36c12b55dbd62743a864c4ba93109531d2b9,,0,0,0,0,0,0,4,13,18,14,15,机器学习（含深度学习）
Minimax Bounds for Generalized Linear Models,2020,4,0,0,4a3d814a0f306354b8300d9d73a55d10501afc73,,0,0,0,0,0,0,0,2,1,1,0,概率统计与推理基础
Projection Robust Wasserstein Distance and Riemannian Optimization,2020,77,24,1,b8095ff6e4208150038f468c19be4ec52fe9e43d,,0,0,0,0,0,1,7,11,20,18,9,表示学习与优化方法
CoinDICE: Off-Policy Confidence Interval Estimation,2020,89,38,0,43bf994c1dbe5f54996e06cac3cf95f107efaf19,,0,0,0,0,0,1,4,18,24,24,10,强化学习与智能决策
Simple and Fast Algorithm for Binary Integer and Online Linear Programming,2020,62,18,1,62faf9d8a7632c53a4f66d6ce188fb214548d0ab,,0,0,0,0,0,0,4,8,17,13,15,基础 AI 理论
Learning Diverse and Discriminative Representations via the Principle of Maximal Coding Rate Reduction,2020,225,58,7,3aefd5ad5927ccb4178026ac2e0391f3939457cd,,0,0,0,0,0,0,6,20,39,65,52,表示学习与优化方法
Learning Rich Rankings,2020,15,7,0,12c040720aa823798bc738b43fd77f0c07c14a81,,0,0,0,0,0,0,0,2,1,6,2,机器学习（含深度学习）
Color Visual Illusions: A Statistics-based Computational Model,2020,13,5,0,92e4504027f3ef13fa55be465bad0d31900ca2da,,0,0,0,0,0,0,0,2,2,3,4,计算机视觉
Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks,2020,9778,1932,259,659bf9ce7175e1ec266ff54359e2bd76e0b7ff31,,0,0,0,0,0,1,52,178,251,617,3064,自然语言处理
Universal guarantees for decision tree induction via a higher-order splitting criterion,2020,9,2,0,b6eb4706154780c30e8ae27b21bf13bf339457c8,,0,0,0,0,0,0,2,6,1,0,0,基础 AI 理论
